pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost
317,ST007__ST015,7,ST007,장현지구,15,ST015,목감택지개발예정지구,6924.0,6.924,1.8405394230049963,0.163528348,0.163528348,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.976463762,PRELIMINARY_90M,0.2938006534561039,0.5433189789367991,0.5433189789367991,0.163528348,0.6627439603333333,0.4158479851815591
908,ST021__ST039,21,ST021,오이도 포구 해양관광 단지,39,ST039,능곡힐스테이트,19629.0,19.629,2.475033730619554,0.112701791,0.095198302,0.027889425,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.885881282,PRELIMINARY_90M,0.8329019391522043,0.4040348976374066,0.4040348976374066,0.112701791,0.31431354699999997,0.4159880436974028
131,ST003__ST027,3,ST003,배곧한울공원,27,ST027,은행동행정복지센터,16642.0,16.642,3.089501766737752,0.26053894,0.223028605,0.052050501,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.246447509,PRELIMINARY_90M,0.7061569143293589,0.3236767852882357,0.3236767852882357,0.26053894,0.37440791816666663,0.4161951394460653
1201,ST031__ST047,31,ST031,마전저수지,47,ST047,배곧2동행정복지센터,7914.0,7.914,2.962193394662467,0.258760761,0.258760761,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.408167834,PRELIMINARY_90M,0.3358085458480078,0.33758768141266043,0.33758768141266043,0.258760761,0.7346946390000001,0.41671290681516704
839,ST019__ST039,19,ST019,시화병원,39,ST039,능곡힐스테이트,10519.0,10.519,2.526338381605967,0.246279767,0.219894642,0.026385125,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.472193314,PRELIMINARY_90M,0.44634446471761363,0.3958297935387066,0.3958297935387066,0.246279767,0.5786988856666667,0.41678822773074675
800,ST018__ST036,18,ST018,정왕역,36,ST036,시흥시립군자도서관,5480.0,5.48,1.5988970337156216,0.386797179,0.386797179,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.534814979,PRELIMINARY_90M,0.2325285356642763,0.625431143415242,0.625431143415242,0.386797179,0.42246916316666666,0.4168065053115462
402,ST008__ST053,8,ST008,시흥능곡역,53,ST053,오이도 빨강등대,19150.0,19.15,2.8654899652635466,0.115529815,0.09044632,0.025083495,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.341641964,PRELIMINARY_90M,0.8125769083888488,0.3489804578352545,0.3489804578352545,0.115529815,0.39027366066666663,0.41684021047269243
665,ST014__ST055,14,ST014,시흥대야역,55,ST055,해양생태과학관,18624.0,18.624,3.3876836854877492,0.200114184,0.170313831,0.067697866,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.292303327,PRELIMINARY_90M,0.7902575635422413,0.29518694566550796,0.29518694566550796,0.200114184,0.3820505545,0.4169023119269373
1113,ST028__ST034,28,ST028,매화산업단지,34,ST034,군자디지털과학고등학교,12605.0,12.605,1.9922239622337758,0.200283252,0.200283252,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.589088469,PRELIMINARY_90M,0.5348580642423728,0.5019515972886666,0.5019515972886666,0.200283252,0.43151474483333335,0.4171519145910932
231,ST005__ST026,5,ST005,배곧중·고등학교,26,ST026,은계파크자이,13931.0,13.931,2.715240419198111,0.305680478,0.260875684,0.062172518,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.422373011,PRELIMINARY_90M,0.5911231807188018,0.3682915122099313,0.3682915122099313,0.305680478,0.40372883516666663,0.4172060015238499
791,ST018__ST027,18,ST018,정왕역,27,ST027,은행동행정복지센터,12323.0,12.323,2.468553299988538,0.183236413,0.145604997,0.037631416,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.348571188,PRELIMINARY_90M,0.5228921797428607,0.40509556751504744,0.40509556751504744,0.183236413,0.5580951980000001,0.417329839564477
337,ST007__ST035,7,ST007,장현지구,35,ST035,산들공원,4967.0,4.967,1.7820285875158806,0.303154316,0.303154316,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.583766475,PRELIMINARY_90M,0.21076080960665336,0.5611582255220631,0.5611582255220631,0.303154316,0.5972944125,0.41809194090717916
327,ST007__ST025,7,ST007,장현지구,25,ST025,목감동행정복지센터,8584.0,8.584,2.07833634125379,0.254652325,0.250735872,0.037298246,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.434714312,PRELIMINARY_90M,0.3642381295879832,0.4811540750890849,0.4811540750890849,0.254652325,0.5724523853333333,0.41812422875260036
637,ST014__ST027,14,ST014,시흥대야역,27,ST027,은행동행정복지센터,1905.0,1.905,2.4973236886392187,0.756121681,0.589126823,0.182065921,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.616675973,PRELIMINARY_90M,0.08083336869351211,0.4004286687181091,0.4004286687181091,0.756121681,0.43611266216666666,0.41837409514457197
79,ST002__ST027,2,ST002,월곶포구,27,ST027,은행동행정복지센터,10993.0,10.993,2.347637080015806,0.315437364,0.258666769,0.078776632,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.79386186,PRELIMINARY_90M,0.46645733440828274,0.4259602169826297,0.4259602169826297,0.315437364,0.4656436433333333,0.4183746396810615
235,ST005__ST030,5,ST005,배곧중·고등학교,30,ST030,장곡도서관,8052.0,8.052,1.5237045300145453,0.241014082,0.241014082,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.609500193,PRELIMINARY_90M,0.341664191454152,0.6562952201700509,0.6562952201700509,0.241014082,0.43491669883333334,0.41847254811438406
995,ST024__ST030,24,ST024,목감고등학교,30,ST030,장곡도서관,8431.0,8.431,2.07834127497437,0.199652452,0.199652452,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.812964679,PRELIMINARY_90M,0.3577460007637799,0.4811529328898749,0.4811529328898749,0.199652452,0.6354941131666666,0.4185113747050804
1311,ST036__ST052,36,ST036,시흥시립군자도서관,52,ST052,가온그린공원,4453.0,4.453,1.9583068090046363,0.250288969,0.250288969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.346934905,PRELIMINARY_90M,0.18895065133449315,0.5106452142237496,0.5106452142237496,0.250288969,0.7244891508333334,0.41859349634789406
692,ST015__ST042,15,ST015,목감택지개발예정지구,42,ST042,시흥시청역,6657.0,6.657,2.1200075035931785,0.131463704,0.131463704,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.736486726,PRELIMINARY_90M,0.282471252174651,0.47169644367065233,0.47169644367065233,0.131463704,0.7894144543333333,0.41876146354465915
335,ST007__ST033,7,ST007,장현지구,33,ST033,타원산업단지,11894.0,11.894,2.4843213607861188,0.207813665,0.207813665,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.363690784,PRELIMINARY_90M,0.5046887597063691,0.40252441402491024,0.40252441402491024,0.207813665,0.5606151306666667,0.4189104923494865
130,ST003__ST026,3,ST003,배곧한울공원,26,ST026,은계파크자이,16813.0,16.813,3.068251229187343,0.269752045,0.232623196,0.05152114,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.199492874,PRELIMINARY_90M,0.7134128230152331,0.3259185527206193,0.3259185527206193,0.269752045,0.3665821456666667,0.41891639160062977
1129,ST028__ST050,28,ST028,매화산업단지,50,ST050,시흥한라3차아파트,13783.0,13.783,2.41905336831233,0.176935546,0.176935546,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.009257081,PRELIMINARY_90M,0.5848432129672848,0.41338484429455036,0.41338484429455036,0.176935546,0.5015428468333333,0.4191766125237921
448,ST009__ST053,9,ST009,능곡중앙공원,53,ST053,오이도 빨강등대,19322.0,19.322,2.922118613968596,0.161844685,0.120795231,0.054100022,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.122659917,PRELIMINARY_90M,0.8198752492892604,0.34221745661510883,0.34221745661510883,0.161844685,0.3537766528333333,0.41942851093442557
1188,ST031__ST034,31,ST031,마전저수지,34,ST034,군자디지털과학고등학교,6030.0,6.03,2.057977037537833,0.231421206,0.231421206,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.228768339,PRELIMINARY_90M,0.2558662536597785,0.48591407083744803,0.48591407083744803,0.231421206,0.7047947231666667,0.4194990634159733
473,ST010__ST033,10,ST010,은계호수공원,33,ST033,타원산업단지,16338.0,16.338,2.6297900865004307,0.154359226,0.154359226,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.706035902,PRELIMINARY_90M,0.6932575211100267,0.38025848722045374,0.38025848722045374,0.154359226,0.45100598366666667,0.41972030449928677
744,ST016__ST055,16,ST016,물왕호수,55,ST055,해양생태과학관,18451.0,18.451,2.8962566104190945,0.138897539,0.138897539,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.470910351,PRELIMINARY_90M,0.7829167904272925,0.3452732732322699,0.3452732732322699,0.138897539,0.41181839183333335,0.4197264986232239
961,ST023__ST027,23,ST023,오이도역,27,ST027,은행동행정복지센터,12109.0,12.109,2.298317404752473,0.19647333,0.158179635,0.038293696,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.201751648,PRELIMINARY_90M,0.5138116858318835,0.43510091249023947,0.43510091249023947,0.19647333,0.5336252746666666,0.41975280074719734
1057,ST026__ST033,26,ST026,은계파크자이,33,ST033,타원산업단지,16434.0,16.434,2.583471886082176,0.147783407,0.147783407,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.681163662,PRELIMINARY_90M,0.6973310137056052,0.3870760140209986,0.3870760140209986,0.147783407,0.4468606103333333,0.41976276126498424
1202,ST031__ST048,31,ST031,마전저수지,48,ST048,정왕평생학습관 사거리,6136.0,6.136,2.915075802418168,0.145785762,0.145785762,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.580934478,PRELIMINARY_90M,0.26036406840072984,0.34304425262988403,0.34304425262988403,0.145785762,0.9301557463333333,0.41983745734098676
790,ST018__ST026,18,ST018,정왕역,26,ST026,은계파크자이,12494.0,12.494,2.448457993264804,0.196690264,0.159573787,0.037116477,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.267250567,PRELIMINARY_90M,0.5301480884287351,0.4084203211779785,0.4084203211779785,0.196690264,0.5445417611666666,0.41995010869334504
1102,ST027__ST050,27,ST027,은행동행정복지센터,50,ST050,시흥한라3차아파트,14738.0,14.738,2.5891342230857184,0.186544699,0.186544699,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.895192114,PRELIMINARY_90M,0.6253659778503841,0.3862294936599326,0.3862294936599326,0.186544699,0.482532019,0.4201680473775791
1056,ST026__ST032,26,ST026,은계파크자이,32,ST032,희망공원,17197.0,17.197,2.810783038039685,0.150101097,0.150101097,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.671275059,PRELIMINARY_90M,0.7297067933975474,0.3557727460520847,0.3557727460520847,0.150101097,0.4452125098333333,0.4201982865707414
1341,ST038__ST047,38,ST038,능곡도서관,47,ST047,배곧2동행정복지센터,14446.0,14.446,2.3075253903052224,0.178003825,0.178003825,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.73978734,PRELIMINARY_90M,0.6129757712054992,0.43336467897661024,0.43336467897661024,0.178003825,0.45663122333333334,0.4202438746288607
588,ST013__ST019,13,ST013,삼미시장,19,ST019,시화병원,14381.0,14.381,2.648115500586262,0.174022759,0.174022759,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.117959845,PRELIMINARY_90M,0.6102176772605762,0.3776270331783533,0.3776270331783533,0.174022759,0.5196599741666666,0.42038186090139906
887,ST020__ST052,20,ST020,시화공업단지[왼쪽부근],52,ST052,가온그린공원,8426.0,8.426,2.7010064819127746,0.271456484,0.271456484,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.094307675,PRELIMINARY_90M,0.3575338396910935,0.37023235845470054,0.37023235845470054,0.271456484,0.6823846124999999,0.4204018236614485
1123,ST028__ST044,28,ST028,매화산업단지,44,ST044,경기과학기술대학교,14103.0,14.103,2.496167441894289,0.175482067,0.175482067,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.044950595,PRELIMINARY_90M,0.5984215216192134,0.4006141508043711,0.4006141508043711,0.175482067,0.5074917658333333,0.42050237631422943
546,ST012__ST019,12,ST012,신천역,19,ST019,시화병원,14240.0,14.24,2.6224644853746386,0.171347656,0.171347656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.153679,PRELIMINARY_90M,0.6042347350108203,0.38132070255934947,0.38132070255934947,0.171347656,0.5256131666666667,0.42062906505920905
274,ST006__ST020,6,ST006,시흥시청 본청,20,ST020,시화공업단지[왼쪽부근],9694.0,9.694,2.6963772196633475,0.253989166,0.253989166,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.879216338,PRELIMINARY_90M,0.4113378877243603,0.37086799009704347,0.37086799009704347,0.253989166,0.6465360563333333,0.4206827750386843
1042,ST025__ST047,25,ST025,목감동행정복지센터,47,ST047,배곧2동행정복지센터,16058.0,16.058,2.350066404904267,0.139040922,0.136947887,0.015363229,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.624910101,PRELIMINARY_90M,0.6813765010395892,0.42551989080527125,0.42551989080527125,0.139040922,0.43748501683333335,0.4208555826695484
78,ST002__ST026,2,ST002,월곶포구,26,ST026,은계파크자이,11164.0,11.164,2.3270017875206173,0.328468027,0.272566716,0.077570388,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.711812933,PRELIMINARY_90M,0.4737132430941571,0.42973752979600577,0.42973752979600577,0.328468027,0.4519688221666667,0.4209719055142074
417,ST009__ST022,9,ST009,능곡중앙공원,22,ST022,오이도박물관,17857.0,17.857,2.3401497011026753,0.221919165,0.177785413,0.058257155,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.663606098,PRELIMINARY_90M,0.75771205499215,0.4273230894283393,0.4273230894283393,0.221919165,0.277267683,0.4210554981051224
185,ST004__ST030,4,ST004,배곧중심상가,30,ST030,장곡도서관,7163.0,7.163,1.3543081164343391,0.169732084,0.169732084,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.835022961,PRELIMINARY_90M,0.303941952730513,0.7383844103606412,0.7383844103606412,0.169732084,0.4725038268333333,0.42114056848112186
380,ST008__ST031,8,ST008,시흥능곡역,31,ST031,마전저수지,6115.0,6.115,2.0361220445288395,0.213170314,0.213170314,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.326926888,PRELIMINARY_90M,0.25947299189544704,0.4911296956324644,0.4911296956324644,0.213170314,0.7211544813333334,0.4212318707153112
1340,ST038__ST046,38,ST038,능곡도서관,46,ST046,배곧1동행정복지센터,12020.0,12.02,2.303633620358635,0.231194778,0.231194778,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.057996137,PRELIMINARY_90M,0.5100352187380659,0.4340968073926259,0.4340968073926259,0.231194778,0.5096660228333333,0.42124820674100627
1029,ST025__ST034,25,ST025,목감동행정복지센터,34,ST034,군자디지털과학고등학교,11027.0,11.027,2.6700129419572725,0.226639869,0.223590409,0.022383542,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.697276312,PRELIMINARY_90M,0.4679000297025502,0.3745300197934407,0.3745300197934407,0.226639869,0.6162127186666667,0.4213206592906644
1015,ST024__ST050,24,ST024,목감고등학교,50,ST050,시흥한라3차아파트,15648.0,15.648,2.667319135323317,0.189316905,0.189316905,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.751695554,PRELIMINARY_90M,0.6639792930793058,0.37490826903949975,0.37490826903949975,0.189316905,0.45861592566666665,0.4217050981963681
1164,ST030__ST034,30,ST030,장곡도서관,34,ST034,군자디지털과학고등학교,5196.0,5.196,1.8669374221592223,0.312566858,0.312566858,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.70960645,PRELIMINARY_90M,0.22047778673568974,0.5356365929198856,0.5356365929198856,0.312566858,0.6182677416666666,0.4217372448305605
659,ST014__ST049,14,ST014,시흥대야역,49,ST049,거북섬 웨이브파크 정문,19079.0,19.079,3.3741600518218817,0.205407748,0.176315799,0.066088574,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.258783472,PRELIMINARY_90M,0.8095642211567021,0.29637005495932206,0.29637005495932206,0.205407748,0.376463912,0.42195148402900606
1111,ST028__ST032,28,ST028,매화산업단지,32,ST032,희망공원,15832.0,15.832,2.388104053869203,0.128230476,0.128230476,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.815820813,PRELIMINARY_90M,0.6717868205541647,0.41874222288589197,0.41874222288589197,0.128230476,0.46930346883333335,0.4220157470683475
841,ST019__ST041,19,ST019,시화병원,41,ST041,연꽃테마파크,12336.0,12.336,2.607293312433885,0.181177112,0.158794754,0.044959027,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.60680508,PRELIMINARY_90M,0.5234437985318454,0.3835395102005263,0.3835395102005263,0.181177112,0.60113418,0.4223236501830929
297,ST006__ST043,6,ST006,시흥시청 본청,43,ST043,시흥종합버스터미널,8959.0,8.959,2.594531318961741,0.230185724,0.230185724,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.162107481,PRELIMINARY_90M,0.380150210039462,0.38542606623849585,0.38542606623849585,0.230185724,0.6936845801666666,0.42236164511115615
334,ST007__ST032,7,ST007,장현지구,32,ST032,희망공원,12034.0,12.034,2.3939250535017615,0.205388673,0.205388673,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.338288618,PRELIMINARY_90M,0.5106292697415878,0.4177240212834692,0.4177240212834692,0.205388673,0.5563814363333334,0.42253085008959756
960,ST023__ST026,23,ST023,오이도역,26,ST026,은계파크자이,12280.0,12.28,2.28024325171806,0.209976387,0.172215786,0.037760601,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.123676829,PRELIMINARY_90M,0.5210675945177579,0.43854970264534066,0.43854970264534066,0.209976387,0.5206128048333333,0.4225516222491079
876,ST020__ST041,20,ST020,시화공업단지[왼쪽부근],41,ST041,연꽃테마파크,13495.0,13.495,2.6410173895489404,0.173819481,0.15335923,0.041098126,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.395905401,PRELIMINARY_90M,0.5726227351805491,0.37864195970734976,0.37864195970734976,0.173819481,0.5659842334999999,0.4227671023469747
603,ST013__ST034,13,ST013,삼미시장,34,ST034,군자디지털과학고등학교,14545.0,14.545,2.298552036092485,0.225074756,0.225074756,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.488149708,PRELIMINARY_90M,0.6171765604446896,0.4350564983075127,0.4350564983075127,0.225074756,0.414691618,0.4229998581880506
411,ST009__ST016,9,ST009,능곡중앙공원,16,ST016,물왕호수,4339.0,4.339,1.9124735141481584,0.245312237,0.245312237,0.134901491,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.439840082,PRELIMINARY_90M,0.1841133788772436,0.5228830583023334,0.5228830583023334,0.245312237,0.739973347,0.4230705052948942
964,ST023__ST030,23,ST023,오이도역,30,ST030,장곡도서관,6897.0,6.897,1.3622999408685186,0.193012198,0.193012198,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.841051121,PRELIMINARY_90M,0.2926549836635974,0.7340527368462348,0.7340527368462348,0.193012198,0.47350852016666667,0.4233071096691247
561,ST012__ST034,12,ST012,신천역,34,ST034,군자디지털과학고등학교,14404.0,14.404,2.2698170332877905,0.222923155,0.222923155,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.518181043,PRELIMINARY_90M,0.6111936181949336,0.44056414474585087,0.44056414474585087,0.222923155,0.41969684049999995,0.42359443961019605
612,ST013__ST043,13,ST013,삼미시장,43,ST043,시흥종합버스터미널,15310.0,15.31,2.649796971415584,0.172186725,0.172186725,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.976276829,PRELIMINARY_90M,0.6496372045657063,0.3773874039359991,0.3773874039359991,0.172186725,0.4960461381666667,0.42381436791709304
593,ST013__ST024,13,ST013,삼미시장,24,ST024,목감고등학교,13109.0,13.109,2.658565095932811,0.301930306,0.297728615,0.064675136,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.766900127,PRELIMINARY_90M,0.5562439003691603,0.3761427551764084,0.3761427551764084,0.301930306,0.46115002116666665,0.4238667456780588
570,ST012__ST043,12,ST012,신천역,43,ST043,시흥종합버스터미널,15169.0,15.169,2.625733687606946,0.16965876,0.16965876,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.008714187,PRELIMINARY_90M,0.6436542623159502,0.38084593449817256,0.38084593449817256,0.16965876,0.5014523645,0.42390283032853066
510,ST011__ST026,11,ST011,배곧생명공원,26,ST026,은계파크자이,13760.0,13.76,2.460310514552401,0.231880739,0.198172565,0.033708175,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.843321115,PRELIMINARY_90M,0.5838672720329274,0.40645276036709044,0.40645276036709044,0.231880739,0.4738868525,0.42402190597500444
614,ST013__ST045,13,ST013,삼미시장,45,ST045,시흥중앙도서관,14811.0,14.811,2.626151804297836,0.176979189,0.176979189,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.062720973,PRELIMINARY_90M,0.6284635295116052,0.38078529899278757,0.38078529899278757,0.176979189,0.5104534955,0.4241703782510982
572,ST012__ST045,12,ST012,신천역,45,ST045,시흥중앙도서관,14670.0,14.67,2.601048177250857,0.17441092,0.17441092,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.097330323,PRELIMINARY_90M,0.6224805872618492,0.38446039129384235,0.38446039129384235,0.17441092,0.5162217205,0.42439340476392284
1000,ST024__ST035,24,ST024,목감고등학교,35,ST035,산들공원,11240.0,11.24,2.63901293879902,0.218685381,0.218685381,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.741876975,PRELIMINARY_90M,0.4769380913989901,0.37892955555386054,0.37892955555386054,0.218685381,0.6236461624999999,0.42454979761321265
704,ST015__ST054,15,ST015,목감택지개발예정지구,54,ST054,시흥 프리미엄 아울렛,12973.0,12.973,2.2155671273155124,0.164483593,0.164483593,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.194112932,PRELIMINARY_90M,0.5504731191920906,0.45135170479427,0.45135170479427,0.164483593,0.5323521553333334,0.4246651430799234
617,ST013__ST048,13,ST013,삼미시장,48,ST048,정왕평생학습관 사거리,14651.0,14.651,2.655812348205143,0.189251604,0.189251604,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.068206796,PRELIMINARY_90M,0.621674375185641,0.376532626891287,0.376532626891287,0.189251604,0.5113677993333333,0.4247066013525653
738,ST016__ST049,16,ST016,물왕호수,49,ST049,거북섬 웨이브파크 정문,18906.0,18.906,2.894398258633019,0.145707754,0.145707754,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.43312544,PRELIMINARY_90M,0.8022234480417533,0.34549495634104105,0.34549495634104105,0.145707754,0.4055209066666667,0.4247367662623653
326,ST007__ST024,7,ST007,장현지구,24,ST024,목감고등학교,7810.0,7.81,1.9356311516316742,0.218129369,0.218129369,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.797294408,PRELIMINARY_90M,0.331395595536131,0.516627353903161,0.516627353903161,0.218129369,0.6328824013333333,0.4247586799431563
1096,ST027__ST044,27,ST027,은행동행정복지센터,44,ST044,경기과학기술대학교,15061.0,15.061,2.6153910541495997,0.183273142,0.183273142,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.967842276,PRELIMINARY_90M,0.6390715831459244,0.3823519998714503,0.3823519998714503,0.183273142,0.4946403793333333,0.42483427608767704
575,ST012__ST048,12,ST012,신천역,48,ST048,정왕평생학습관 사거리,14510.0,14.51,2.630712594917702,0.186772297,0.186772297,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.102818824,PRELIMINARY_90M,0.6156914329358849,0.38012514249253576,0.38012514249253576,0.186772297,0.5171364706666667,0.42493133577377185
418,ST009__ST023,9,ST009,능곡중앙공원,23,ST023,오이도역,10456.0,10.456,2.280880731978156,0.228354375,0.198428371,0.054049945,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.536089925,PRELIMINARY_90M,0.44367123520176516,0.4384271329841621,0.4384271329841621,0.228354375,0.5893483208333333,0.4249502660048151
462,ST010__ST022,10,ST010,은계호수공원,22,ST022,오이도박물관,20533.0,20.533,2.437397583610009,0.158947261,0.135800931,0.02314633,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.557131665,PRELIMINARY_90M,0.8712606610939025,0.4102736487163118,0.4102736487163118,0.158947261,0.2595219441666667,0.42500087874422027
1280,ST035__ST040,35,ST035,산들공원,40,ST040,갯골생태공원,5984.0,5.984,1.9719072015673569,0.291867828,0.291867828,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.883772356,PRELIMINARY_90M,0.2539143717910638,0.5071232557014634,0.5071232557014634,0.291867828,0.6472953926666667,0.4250502120397985
414,ST009__ST019,9,ST009,능곡중앙공원,19,ST019,시화병원,10406.0,10.406,2.4930300112958856,0.230123804,0.200050307,0.054316337,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.771978233,PRELIMINARY_90M,0.44154962447490137,0.40111831605276044,0.40111831605276044,0.230123804,0.6286630388333333,0.4253636958402488
1416,ST043__ST052,43,ST043,시흥종합버스터미널,52,ST052,가온그린공원,7723.0,7.723,2.6810852048267755,0.272057108,0.272057108,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.373165634,PRELIMINARY_90M,0.32770399287138796,0.3729832972856265,0.3729832972856265,0.272057108,0.728860939,0.42540133428925364
687,ST015__ST037,15,ST015,목감택지개발예정지구,37,ST037,군자동행정복지센터,11484.0,11.484,2.5824693495429583,0.230249468,0.230249468,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.582517943,PRELIMINARY_90M,0.4872915517460856,0.38722628021779953,0.38722628021779953,0.230249468,0.5970863238333334,0.42546340594930465
1182,ST030__ST052,30,ST030,장곡도서관,52,ST052,가온그린공원,791.0,0.791,1.4122876848564432,0.639846456,0.639846456,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.92746504,PRELIMINARY_90M,0.03356388169898587,0.7080710330640945,0.7080710330640945,0.639846456,0.3212441733333333,0.4256813860241034
501,ST011__ST017,11,ST011,배곧생명공원,17,ST017,장곡동,7363.0,7.363,2.5772716545856533,0.300840999,0.300840999,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.208993527,PRELIMINARY_90M,0.31242839563796837,0.3880072161662638,0.3880072161662638,0.300840999,0.7014989211666666,0.4256938829927247
342,ST007__ST040,7,ST007,장현지구,40,ST040,갯골생태공원,3004.0,3.004,1.4936565315277723,0.625530067,0.625530067,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.681985565,PRELIMINARY_90M,0.12746637246997922,0.669497959465393,0.669497959465393,0.625530067,0.2803309275,0.4257063316088431
1395,ST042__ST043,42,ST042,시흥시청역,43,ST043,시흥종합버스터미널,9030.0,9.03,2.5458886758955748,0.240915781,0.240915781,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.120803571,PRELIMINARY_90M,0.3831628972716086,0.3927901520078159,0.3927901520078159,0.240915781,0.6868005951666666,0.4259173563615227
