pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,scenario,structure
1226,ST032__ST049,32,ST032,희망공원,49,ST049,거북섬 웨이브파크 정문,4499.0,4.499,3.070219818149316,0.042639664,0.042639664,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.994963213,PRELIMINARY_90M,0.35526655757471365,0.3918608193822274,0.042639664,0.12828327604626832,0.25038119431327116,balanced,T2_SPANNER
56,ST002__ST004,2,ST002,월곶포구,4,ST004,배곧중심상가,3192.0,3.192,3.5458499603414118,0.332930014,0.332930014,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.198313388,PRELIMINARY_90M,0.24270088708982862,0.2521416830789185,0.332930014,0.16202216442234924,0.2550445196150675,balanced,T2_SPANNER
949,ST022__ST047,22,ST022,오이도박물관,47,ST047,배곧2동행정복지센터,4352.0,4.352,3.2556383357386656,0.040564469,0.040564469,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.850197274,PRELIMINARY_90M,0.34260614934114203,0.3373930452987237,0.040564469,0.2701796207113337,0.25518912915290165,balanced,T2_SPANNER
807,ST018__ST043,18,ST018,정왕역,43,ST043,시흥종합버스터미널,1406.0,1.406,2.6557306312689994,0.43367149,0.43367149,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.599226145,PRELIMINARY_90M,0.08888123331323745,0.5136194424397824,0.43367149,0.0626244746042261,0.25608792550388537,balanced,T2_SPANNER
108,ST003__ST004,3,ST003,배곧한울공원,4,ST004,배곧중심상가,4685.0,4.685,2.9330495193194137,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.18657571,PRELIMINARY_90M,0.37128584962535527,0.432155396993838,0.0,0.16007470503198293,0.25895662500370714,balanced,T2_SPANNER
820,ST019__ST020,19,ST019,시화병원,20,ST020,시화공업단지[왼쪽부근],1979.0,1.979,2.8736363843131483,0.422822321,0.422822321,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.548112375,PRELIMINARY_90M,0.13823098785634313,0.4496083529185587,0.422822321,0.054143922372044954,0.2590412343320557,balanced,T2_SPANNER
115,ST003__ST011,3,ST003,배곧한울공원,11,ST011,배곧생명공원,4442.0,4.442,2.929381135965357,0.030002831,0.030002831,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.252044916,PRELIMINARY_90M,0.3503574196882267,0.43323300606103465,0.030002831,0.17093704254068998,0.2599308332186011,balanced,T2_SPANNER
784,ST018__ST020,18,ST018,정왕역,20,ST020,시화공업단지[왼쪽부근],1949.0,1.949,3.244027725944256,0.540858498,0.540858498,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.564911031,PRELIMINARY_90M,0.13564723107398158,0.34080372983808693,0.540858498,0.05693107502461671,0.2661739241509025,balanced,T2_SPANNER
1412,ST043__ST048,43,ST043,시흥종합버스터미널,48,ST048,정왕평생학습관 사거리,1307.0,1.307,3.0428754779308687,0.59325425,0.59325425,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.728620186,PRELIMINARY_90M,0.08035483593144432,0.3998933792626782,0.59325425,0.08409291497232037,0.2730481099709614,balanced,T2_SPANNER
843,ST019__ST043,19,ST019,시화병원,43,ST043,시흥종합버스터미널,1504.0,1.504,1.864455410627717,0.337651847,0.337651847,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.368706378,PRELIMINARY_90M,0.09732150546895185,0.7460611667944999,0.337651847,0.024377737480477956,0.2762104579185524,balanced,T2_SPANNER
252,ST005__ST047,5,ST005,배곧중·고등학교,47,ST047,배곧2동행정복지센터,3334.0,3.334,2.6812687086629072,0.216881735,0.216881735,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.993464254,PRELIMINARY_90M,0.2549306691930066,0.5061174828291513,0.216881735,0.12803457593877482,0.2766213843838491,balanced,T2_SPANNER
178,ST004__ST023,4,ST004,배곧중심상가,23,ST023,오이도역,1713.0,1.713,2.7144915430768712,0.4750888,0.4750888,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.778708558,PRELIMINARY_90M,0.11532167771940402,0.49635808089454436,0.4750888,0.09240333807300183,0.27803298797762077,balanced,T2_SPANNER
159,ST003__ST055,3,ST003,배곧한울공원,55,ST055,해양생태과학관,4683.0,4.683,2.979187730277081,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.085033623,PRELIMINARY_90M,0.3711135991731978,0.41860202765548005,0.0,0.30914254447354533,0.2785372268714069,balanced,T2_SPANNER
63,ST002__ST011,2,ST002,월곶포구,11,ST011,배곧생명공원,3928.0,3.928,3.437997456052192,0.304495296,0.304495296,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.160746133,PRELIMINARY_90M,0.3060890534837654,0.28382398705988165,0.304495296,0.1557891851635865,0.2786926205800205,balanced,T2_SPANNER
147,ST003__ST043,3,ST003,배곧한울공원,43,ST043,시흥종합버스터미널,4739.0,4.739,3.5517107534895764,0.285116743,0.285116743,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.649359863,PRELIMINARY_90M,0.37593661183360605,0.25042004081095814,0.285116743,0.07094242129632959,0.28237920184008347,balanced,T2_SPANNER
1227,ST032__ST050,32,ST032,희망공원,50,ST050,시흥한라3차아파트,4271.0,4.271,3.200955888599408,0.219882908,0.219882908,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.156929234,PRELIMINARY_90M,0.3356300060287658,0.35345633399198484,0.219882908,0.15515590353841074,0.28318738174066493,balanced,T2_SPANNER
1441,ST046__ST047,46,ST046,배곧1동행정복지센터,47,ST047,배곧2동행정복지센터,3069.0,3.069,4.129648039445814,0.60945262,0.60945262,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.115499419,PRELIMINARY_90M,0.23210748428214625,0.08064758261660032,0.60945262,0.14828206679975695,0.2835779752561421,balanced,T2_SPANNER
1381,ST041__ST042,41,ST041,연꽃테마파크,42,ST042,시흥시청역,3357.0,3.357,2.4375560527901543,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.986825232,PRELIMINARY_90M,0.25691154939281713,0.5777095010048499,0.0,0.458763494809769,0.2871210441795622,balanced,T2_SPANNER
883,ST020__ST048,20,ST020,시화공업단지[왼쪽부근],48,ST048,정왕평생학습관 사거리,2009.0,2.009,2.934480706161243,0.546394757,0.546394757,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.706491352,PRELIMINARY_90M,0.14081474463870466,0.4317349774878171,0.546394757,0.08042140468117445,0.29133479330522144,balanced,T2_SPANNER
434,ST009__ST039,9,ST009,능곡중앙공원,39,ST039,능곡힐스테이트,792.0,0.792,2.0,0.496869839,0.318845713,0.496869839,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.848295282,PRELIMINARY_90M,0.036000344500904315,0.7062441508450915,0.496869839,0.10394883447345071,0.29545875289039764,balanced,T2_SPANNER
507,ST011__ST023,11,ST011,배곧생명공원,23,ST023,오이도역,1921.0,1.921,2.767167983295987,0.54035387,0.54035387,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.683327862,PRELIMINARY_90M,0.13323572474377746,0.4808840684675202,0.54035387,0.0765782292154515,0.29604630547333277,balanced,T2_SPANNER
262,ST006__ST008,6,ST006,시흥시청 본청,8,ST008,시흥능곡역,1951.0,1.951,2.023517683433672,0.1397711,0.1397711,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.968420709,PRELIMINARY_90M,0.135819481526139,0.699335693777877,0.1397711,0.45570990438570363,0.2974941920238866,balanced,T2_SPANNER
148,ST003__ST044,3,ST003,배곧한울공원,44,ST044,경기과학기술대학교,4512.0,4.512,3.1706580906619517,0.229161108,0.229161108,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.318416395,PRELIMINARY_90M,0.35638618551373696,0.3623564893526261,0.229161108,0.18194908086982542,0.29960841120649384,balanced,T2_SPANNER
1246,ST033__ST047,33,ST033,타원산업단지,47,ST047,배곧2동행정복지센터,5822.0,5.822,2.832765178273928,0.030351918,0.030351918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.750301445,PRELIMINARY_90M,0.46921023167685816,0.4616145087545951,0.030351918,0.08769016576029681,0.3007484987857068,balanced,T2_SPANNER
796,ST018__ST032,18,ST018,정왕역,32,ST032,희망공원,3868.0,3.868,2.4031752148338352,0.194564581,0.194564581,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.885911753,PRELIMINARY_90M,0.3009215399190423,0.5878090732533656,0.194564581,0.11018997941552457,0.30310007278061873,balanced,T2_SPANNER
125,ST003__ST021,3,ST003,배곧한울공원,21,ST021,오이도 포구 해양관광 단지,3868.0,3.868,3.0553772480821526,0.133587529,0.0,0.133587529,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.056247109,PRELIMINARY_90M,0.3009215399190423,0.39622091115594826,0.133587529,0.47028164058447025,0.3035519265364771,balanced,T2_SPANNER
283,ST006__ST029,6,ST006,시흥시청 본청,29,ST029,관곡공원,3470.0,3.47,2.475229440723157,0.075912866,0.075912866,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.041565706,PRELIMINARY_90M,0.2666436999397123,0.5666427229420483,0.075912866,0.4678457724224623,0.30914110692766394,balanced,T2_SPANNER
823,ST019__ST023,19,ST019,시화병원,23,ST023,오이도역,1664.0,1.664,2.9999999999999996,0.714416548,0.714416548,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.445157056,PRELIMINARY_90M,0.11110154164154681,0.41248830169018313,0.714416548,0.03706206829709861,0.3111017242392201,balanced,T2_SPANNER
1432,ST045__ST047,45,ST045,시흥중앙도서관,47,ST047,배곧2동행정복지센터,2631.0,2.631,3.7177601555393682,0.731797829,0.731797829,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.662398958,PRELIMINARY_90M,0.19438463525966757,0.20164205771015675,0.731797829,0.07310580557042778,0.3119975937314626,balanced,T2_SPANNER
157,ST003__ST053,3,ST003,배곧한울공원,53,ST053,오이도 빨강등대,2485.0,2.485,2.0743268960726615,0.321268247,0.295693025,0.112820736,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.113752047,PRELIMINARY_90M,0.18181035225217465,0.6844101903742181,0.321268247,0.14799215119550682,0.31212206340503956,balanced,T2_SPANNER
1146,ST029__ST041,29,ST029,관곡공원,41,ST041,연꽃테마파크,3138.0,3.138,1.7569046050067059,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.735579863,PRELIMINARY_90M,0.2380501248815778,0.7776548450269946,0.0,0.4170780649364076,0.31331272869849114,balanced,T2_SPANNER
1194,ST031__ST040,31,ST031,마전저수지,40,ST040,갯골생태공원,2402.0,2.402,2.2619856904966325,0.142177716,0.142177716,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.572654596,PRELIMINARY_90M,0.17466195848764102,0.6292843218668183,0.142177716,0.5559615007589965,0.3146603018822695,balanced,T2_SPANNER
966,ST023__ST032,23,ST023,오이도역,32,ST032,희망공원,4753.0,4.753,3.3059758975034406,0.337259679,0.337259679,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.950310486,PRELIMINARY_90M,0.3771423649987081,0.32260609209812463,0.337259679,0.12087470916433367,0.3178242905437582,balanced,T2_SPANNER
175,ST004__ST020,4,ST004,배곧중심상가,20,ST020,시화공업단지[왼쪽부근],5086.0,5.086,4.0907536789867915,0.503240937,0.503240937,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.713569367,PRELIMINARY_90M,0.40582206528292136,0.09207302850057764,0.503240937,0.08159575507457452,0.3187930293244703,balanced,T2_SPANNER
1225,ST032__ST048,32,ST032,희망공원,48,ST048,정왕평생학습관 사거리,4339.0,4.339,3.4681877374468693,0.435644018,0.435644018,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.974972519,PRELIMINARY_90M,0.34148652140211866,0.2749554153125626,0.435644018,0.12496651571681991,0.319241673480883,balanced,T2_SPANNER
292,ST006__ST038,6,ST006,시흥시청 본청,38,ST038,능곡도서관,2199.0,2.199,2.084117616972949,0.214672193,0.183407351,0.04195668,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.091529972,PRELIMINARY_90M,0.15717853759366118,0.6815341088423155,0.214672193,0.4761356044492447,0.3242666257233142,balanced,T2_SPANNER
1379,ST040__ST054,40,ST040,갯골생태공원,54,ST054,시흥 프리미엄 아울렛,5042.0,5.042,2.505555704817685,0.080180898,0.080180898,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.509985427,PRELIMINARY_90M,0.40203255533545773,0.5577342054812642,0.080180898,0.2137332983506408,0.3244650824830321,balanced,T2_SPANNER
30,ST001__ST031,1,ST001,월곶역,31,ST031,마전저수지,4726.0,4.726,2.1733816526852707,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.971254241,PRELIMINARY_90M,0.37481698389458273,0.6553122762326484,0.0,0.2902648136390502,0.3245289708502203,balanced,T2_SPANNER
216,ST005__ST011,5,ST005,배곧중·고등학교,11,ST011,배곧생명공원,1035.0,1.035,2.302250274330589,0.657889333,0.657889333,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.815151569,PRELIMINARY_90M,0.0569287744380329,0.6174563648518054,0.657889333,0.09844978814474278,0.3255025842172857,balanced,T2_SPANNER
454,ST010__ST014,10,ST010,은계호수공원,14,ST014,시흥대야역,1525.0,1.525,2.792670740390496,0.667821134,0.57752438,0.090296754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.2539899,PRELIMINARY_90M,0.09913013521660495,0.47339248440143145,0.667821134,0.1712597449827669,0.3269747962143433,balanced,T2_SPANNER
636,ST014__ST026,14,ST014,시흥대야역,26,ST026,은계파크자이,2742.0,2.742,2.689120979304191,0.480816193,0.434350308,0.046465885,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.352474425,PRELIMINARY_90M,0.2039445353544053,0.5038108323991268,0.480816193,0.1875998263018331,0.33068400281686244,balanced,T2_SPANNER
595,ST013__ST026,13,ST013,삼미시장,26,ST026,은계파크자이,1938.0,1.938,2.6326125397405407,0.511569918,0.511569918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.070334106,PRELIMINARY_90M,0.13469985358711567,0.5204105170475657,0.511569918,0.3067036709232997,0.33186007498285436,balanced,T2_SPANNER
1414,ST043__ST050,43,ST043,시흥종합버스터미널,50,ST050,시흥한라3차아파트,3480.0,3.48,3.582820694081797,0.668947502,0.668947502,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.615837167,PRELIMINARY_90M,0.2675049522004995,0.24128131379513162,0.668947502,0.06538049592100452,0.3323021935273768,balanced,T2_SPANNER
452,ST010__ST012,10,ST010,은계호수공원,12,ST012,신천역,2361.0,2.361,2.79221465563128,0.473443851,0.473443851,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295026039,PRELIMINARY_90M,0.17113082421841358,0.4735264619671615,0.473443851,0.34398348170533055,0.33311610708659734,balanced,T2_SPANNER
596,ST013__ST027,13,ST013,삼미시장,27,ST027,은행동행정복지센터,1561.0,1.561,2.6154869323133116,0.514819805,0.514819805,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.62974837,PRELIMINARY_90M,0.10223064335543881,0.525441264399645,0.514819805,0.3995190098286312,0.33461331294639923,balanced,T2_SPANNER
779,ST017__ST052,17,ST017,장곡동,52,ST052,가온그린공원,639.0,0.639,1.9871511618456574,0.588670368,0.588670368,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.720740011,PRELIMINARY_90M,0.02282318491086039,0.7100185722077744,0.588670368,0.24870069085140145,0.33560568403360924,balanced,T2_SPANNER
468,ST010__ST028,10,ST010,은계호수공원,28,ST028,매화산업단지,3734.0,3.734,2.2597817465071626,0.156648005,0.156648005,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.499811713,PRELIMINARY_90M,0.289380759624494,0.6299317433049347,0.156648005,0.3779605412092454,0.3375947349421714,balanced,T2_SPANNER
981,ST023__ST047,23,ST023,오이도역,47,ST047,배곧2동행정복지센터,3445.0,3.445,3.720252557069112,0.68437309,0.68437309,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.070800265,PRELIMINARY_90M,0.2644905692877444,0.20090990018235189,0.68437309,0.14086579697205084,0.3382013497973758,balanced,T2_SPANNER
1322,ST037__ST045,37,ST037,군자동행정복지센터,45,ST045,시흥중앙도서관,5556.0,5.556,3.4490973986733664,0.318446298,0.318446298,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.229092844,PRELIMINARY_90M,0.446300921539919,0.28056331398962786,0.318446298,0.16712894453827729,0.3393139475946348,balanced,T2_SPANNER
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.22659546981310827,0.6656701539999965,0.193383798,0.4484771908761643,0.33938974685666723,balanced,T2_SPANNER
1144,ST029__ST039,29,ST029,관곡공원,39,ST039,능곡힐스테이트,4321.0,4.321,2.5005444574442675,0.134141311,0.069883904,0.064257407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.555414981,PRELIMINARY_90M,0.33993626733270177,0.5592062887087678,0.134141311,0.3871859694755221,0.3394289878461626,balanced,T2_SPANNER
1254,ST033__ST055,33,ST033,타원산업단지,55,ST055,해양생태과학관,6669.0,6.669,2.6513319891233778,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.019873464,PRELIMINARY_90M,0.5421582981655327,0.5149115692983981,0.0,0.13241626574204388,0.33970807298719935,balanced,T2_SPANNER
385,ST008__ST036,8,ST008,시흥능곡역,36,ST036,시흥시립군자도서관,4468.0,4.468,3.322939983305055,0.221339234,0.221339234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.518784026,PRELIMINARY_90M,0.3525966755662734,0.3176227926683346,0.221339234,0.5470235534570783,0.341951570278738,balanced,T2_SPANNER
22,ST001__ST023,1,ST001,월곶역,23,ST023,오이도역,5851.0,5.851,3.2813856216322828,0.265377551,0.265377551,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.177724274,PRELIMINARY_90M,0.471707863233141,0.3298296294676101,0.265377551,0.1586061171088497,0.3447843765031059,balanced,T2_SPANNER
1236,ST033__ST037,33,ST033,타원산업단지,37,ST037,군자동행정복지센터,6377.0,6.377,2.6778195613261624,0.052201447,0.052201447,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.167165179,PRELIMINARY_90M,0.5170097321505469,0.5071306900339172,0.052201447,0.15685420257247207,0.34480852300287307,balanced,T2_SPANNER
553,ST012__ST026,12,ST012,신천역,26,ST026,은계파크자이,1797.0,1.797,2.4281601537334185,0.516501543,0.516501543,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.25962769,PRELIMINARY_90M,0.12255619671001636,0.580469601310835,0.516501543,0.3381103569558261,0.34495833823954747,balanced,T2_SPANNER
1475,ST050__ST055,50,ST050,시흥한라3차아파트,55,ST055,해양생태과학관,6177.0,6.177,3.092450020662885,0.125600025,0.125600025,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.783196728,PRELIMINARY_90M,0.4997846869348032,0.3853305673659684,0.125600025,0.2590632105944972,0.3472394760862896,balanced,T2_SPANNER
388,ST008__ST039,8,ST008,시흥능곡역,39,ST039,능곡힐스테이트,1410.0,1.41,1.7943819357778974,0.196901186,0.0,0.196901186,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.602752376,PRELIMINARY_90M,0.08922573421755232,0.7666456599022438,0.196901186,0.7268703972763896,0.3472752817589281,balanced,T2_SPANNER
769,ST017__ST042,17,ST017,장곡동,42,ST042,시흥시청역,2716.0,2.716,1.8434790923881643,0.330839246,0.330839246,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.590121124,PRELIMINARY_90M,0.20170527947635863,0.7522230829711033,0.330839246,0.22702902989364263,0.3478908943688105,balanced,T2_SPANNER
529,ST011__ST045,11,ST011,배곧생명공원,45,ST045,시흥중앙도서관,3828.0,3.828,3.480147122134749,0.661181158,0.661181158,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.647151976,PRELIMINARY_90M,0.29747653087589354,0.27144227610820426,0.661181158,0.07057609924600432,0.34916077195889894,balanced,T2_SPANNER
713,ST016__ST024,16,ST016,물왕호수,24,ST024,목감고등학교,3229.0,3.229,2.105914035609522,0.176923572,0.176923572,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.167384816,PRELIMINARY_90M,0.2458875204547412,0.6751312833771932,0.176923572,0.48872107733856496,0.35092031945811986,balanced,T2_SPANNER
1157,ST029__ST052,29,ST029,관곡공원,52,ST052,가온그린공원,4265.0,4.265,2.386392012061943,0.201240875,0.201240875,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.198243349,PRELIMINARY_90M,0.3351132546722935,0.5927392372351619,0.201240875,0.327925760709286,0.3520922321723427,balanced,T2_SPANNER
248,ST005__ST043,5,ST005,배곧중·고등학교,43,ST043,시흥종합버스터미널,5498.0,5.498,3.837015357175228,0.516546058,0.516546058,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.754435463,PRELIMINARY_90M,0.44130565842735336,0.16661014468747493,0.516546058,0.0883760622531162,0.3522372161464038,balanced,T2_SPANNER
811,ST018__ST047,18,ST018,정왕역,47,ST047,배곧2동행정복지센터,3541.0,3.541,3.5135420511635806,0.71603201,0.71603201,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.696535188,PRELIMINARY_90M,0.27275859099130134,0.26163232037387196,0.71603201,0.07876952557239102,0.3522533318071536,balanced,T2_SPANNER
1468,ST049__ST053,49,ST049,거북섬 웨이브파크 정문,53,ST053,오이도 빨강등대,3795.0,3.795,1.9574790573544323,0.127972736,0.001466061,0.126506675,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.594915167,PRELIMINARY_90M,0.2946343984152958,0.7187349264588074,0.127972736,0.39373965140025324,0.35265487636791787,balanced,T2_SPANNER
918,ST021__ST049,21,ST021,오이도 포구 해양관광 단지,49,ST049,거북섬 웨이브파크 정문,3415.0,3.415,2.0479519266585933,0.213066607,0.05611095,0.156955657,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.524721128,PRELIMINARY_90M,0.26190681250538284,0.6921579919108826,0.213066607,0.38209339219989963,0.3537749839643146,balanced,T2_SPANNER
554,ST012__ST027,12,ST012,신천역,27,ST027,은행동행정복지센터,1420.0,1.42,2.35513154122392,0.521377701,0.521377701,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.923916061,PRELIMINARY_90M,0.0900869864783395,0.6019221833911675,0.521377701,0.44832590606316086,0.35401254242904345,balanced,T2_SPANNER
1439,ST045__ST054,45,ST045,시흥중앙도서관,54,ST054,시흥 프리미엄 아울렛,6917.0,6.917,4.195062440228731,0.369304599,0.369304599,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.195975935,PRELIMINARY_90M,0.5635173542330548,0.06143171976765516,0.369304599,0.1616343454010411,0.3542645872069092,balanced,T2_SPANNER
1252,ST033__ST053,33,ST033,타원산업단지,53,ST053,오이도 빨강등대,6235.0,6.235,2.681993902930899,0.077964192,0.000893161,0.07707103,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.51111674,PRELIMINARY_90M,0.5047799500473689,0.5059044527711551,0.077964192,0.21392100039233028,0.3546720686320281,balanced,T2_SPANNER
955,ST022__ST053,22,ST022,오이도박물관,53,ST053,오이도 빨강등대,3692.0,3.692,2.684063160562845,0.131624432,0.001507895,0.130116537,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.523552075,PRELIMINARY_90M,0.28576350012918783,0.5052965962383625,0.131624432,0.7137298621635428,0.35533030662387904,balanced,T2_SPANNER
1450,ST047__ST048,47,ST047,배곧2동행정복지센터,48,ST048,정왕평생학습관 사거리,3453.0,3.453,3.2407471324978205,0.685219912,0.685219912,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.689108455,PRELIMINARY_90M,0.26517957109637413,0.34176742335167654,0.685219912,0.0775373175564109,0.3573608887423466,balanced,T2_SPANNER
