pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,scenario,structure
1121,ST028__ST042,28,ST028,매화산업단지,42,ST042,시흥시청역,7160.0,7.16,1.9431902543488275,0.157734723,0.157734723,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.182411471,PRELIMINARY_90M,0.5974134334584897,0.5146176488699532,0.5146176488699532,0.157734723,0.36373524516666667,0.330102982297191,protection_focus,T2_SPANNER
47,ST001__ST048,1,ST001,월곶역,48,ST048,정왕평생학습관 사거리,8349.0,8.349,2.5384931329101597,0.107172999,0.107172999,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.191673391,PRELIMINARY_90M,0.6966207759699624,0.39393449091335053,0.39393449091335053,0.107172999,0.5319455651666667,0.3317926631059951,protection_focus,T2_SPANNER
374,ST008__ST025,8,ST008,시흥능곡역,25,ST025,목감동행정복지센터,7469.0,7.469,1.988740417472464,0.077787688,0.048246665,0.065136385,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.782089357,PRELIMINARY_90M,0.6231956612432207,0.5028308326286861,0.5028308326286861,0.077787688,0.6303482261666666,0.33350983506794707,protection_focus,T2_SPANNER
11,ST001__ST012,1,ST001,월곶역,12,ST012,신천역,9663.0,9.663,3.1389937154892604,0.13373513,0.120476554,0.058545419,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.347871234,PRELIMINARY_90M,0.8062578222778473,0.3185734316910331,0.3185734316910331,0.13373513,0.3913118723333333,0.33460192505922437,protection_focus,T2_SPANNER
279,ST006__ST025,6,ST006,시흥시청 본청,25,ST025,목감동행정복지센터,7000.0,7.0,2.109248922792119,0.120646147,0.0891229,0.069507083,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.49144083,PRELIMINARY_90M,0.5840634125990822,0.4741024111446503,0.4741024111446503,0.120646147,0.581906805,0.335537138441514,protection_focus,T2_SPANNER
373,ST008__ST024,8,ST008,시흥능곡역,24,ST024,목감고등학교,7693.0,7.693,1.9795588103840667,0.07423355,0.07423355,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.860852365,PRELIMINARY_90M,0.6418856904463913,0.5051630670199607,0.5051630670199607,0.07423355,0.6434753941666667,0.3377896822672724,protection_focus,T2_SPANNER
1007,ST024__ST042,24,ST024,목감고등학교,42,ST042,시흥시청역,6281.0,6.281,2.1271874680066416,0.088684673,0.088684673,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.732925624,PRELIMINARY_90M,0.5240717563621193,0.47010431146300724,0.47010431146300724,0.088684673,0.7888209373333334,0.33799547509187494,protection_focus,T2_SPANNER
1370,ST040__ST045,40,ST040,갯골생태공원,45,ST045,시흥중앙도서관,6568.0,6.568,2.8673395654775087,0.115483078,0.115483078,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.790890566,PRELIMINARY_90M,0.5480183562786817,0.34875534521265056,0.34875534521265056,0.115483078,0.798481761,0.33943077618763395,protection_focus,T2_SPANNER
37,ST001__ST038,1,ST001,월곶역,38,ST038,능곡도서관,9189.0,9.189,2.207876585874364,0.151020385,0.143541514,0.010036469,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.70966098,PRELIMINARY_90M,0.7667083854818523,0.45292386648684885,0.45292386648684885,0.151020385,0.2849434966666667,0.33953197406939783,protection_focus,T2_SPANNER
666,ST015__ST016,15,ST015,목감택지개발예정지구,16,ST016,물왕호수,3107.0,3.107,2.1181705540136373,0.281664379,0.281664379,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.053159992,PRELIMINARY_90M,0.2592407175636212,0.47210551487704316,0.47210551487704316,0.281664379,0.5088599986666666,0.33982516004428065,protection_focus,T2_SPANNER
331,ST007__ST029,7,ST007,장현지구,29,ST029,관곡공원,4165.0,4.165,2.078936189138624,0.271907933,0.271907933,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.51365291,PRELIMINARY_90M,0.3475177304964539,0.4810152448278535,0.4810152448278535,0.271907933,0.41894215166666665,0.3404511220734688,protection_focus,T2_SPANNER
189,ST004__ST034,4,ST004,배곧중심상가,34,ST034,군자디지털과학고등학교,5987.0,5.987,1.5963618879492623,0.21303547,0.21303547,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.737917332,PRELIMINARY_90M,0.49954109303295785,0.6264243762951721,0.6264243762951721,0.21303547,0.28965288866666666,0.3438375433508674,protection_focus,T2_SPANNER
804,ST018__ST040,18,ST018,정왕역,40,ST040,갯골생태공원,6347.0,6.347,2.694628026787754,0.131430314,0.131430314,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.680270411,PRELIMINARY_90M,0.5295786399666249,0.37110873562466895,0.37110873562466895,0.131430314,0.7800450685000001,0.3443039556120253,protection_focus,T2_SPANNER
167,ST004__ST012,4,ST004,배곧중심상가,12,ST012,신천역,9950.0,9.95,3.298480804869283,0.16356514,0.16356514,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.089973668,PRELIMINARY_90M,0.8302044221944097,0.30316987096719805,0.30316987096719805,0.16356514,0.34832894466666664,0.34554827678396166,protection_focus,T2_SPANNER
555,ST012__ST028,12,ST012,신천역,28,ST028,매화산업단지,4890.0,4.89,2.367307062591222,0.271935607,0.271935607,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.585385906,PRELIMINARY_90M,0.40801001251564456,0.42242090846694547,0.42242090846694547,0.271935607,0.430897651,0.34556758992317077,protection_focus,T2_SPANNER
597,ST013__ST028,13,ST013,삼미시장,28,ST028,매화산업단지,5031.0,5.031,2.447712054812518,0.276802217,0.276802217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504274006,PRELIMINARY_90M,0.4197747183979975,0.40854478697111074,0.40854478697111074,0.276802217,0.417379001,0.34624462037526615,protection_focus,T2_SPANNER
101,ST002__ST049,2,ST002,월곶포구,49,ST049,거북섬 웨이브파크 정문,11279.0,11.279,2.6964338787885858,0.126061928,0.126061928,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.586662782,PRELIMINARY_90M,0.941093032957864,0.37086019719098967,0.37086019719098967,0.126061928,0.26444379700000004,0.3465451697202213,protection_focus,T2_SPANNER
1148,ST029__ST043,29,ST029,관곡공원,43,ST043,시흥종합버스터미널,9732.0,9.732,2.794266024956174,0.077907684,0.077907684,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.709272843,PRELIMINARY_90M,0.8120150187734668,0.3578757323278424,0.3578757323278424,0.077907684,0.6182121405,0.34777002667886975,protection_focus,T2_SPANNER
1110,ST028__ST031,28,ST028,매화산업단지,31,ST031,마전저수지,9015.0,9.015,2.1633168838959445,0.125240153,0.125240153,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.643668039,PRELIMINARY_90M,0.7521902377972466,0.4622531296474178,0.4622531296474178,0.125240153,0.44061133983333334,0.34848779448156203,protection_focus,T2_SPANNER
638,ST014__ST028,14,ST014,시흥대야역,28,ST028,매화산업단지,7295.0,7.295,2.089908465771216,0.142572754,0.110267444,0.03230531,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.417863274,PRELIMINARY_90M,0.6086775135586149,0.4784898555980445,0.4784898555980445,0.142572754,0.569643879,0.35024193990142966,protection_focus,T2_SPANNER
1373,ST040__ST048,40,ST040,갯골생태공원,48,ST048,정왕평생학습관 사거리,6381.0,6.381,2.8557744448420976,0.140235273,0.140235273,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.850626954,PRELIMINARY_90M,0.532415519399249,0.35016771083099046,0.35016771083099046,0.140235273,0.8084378256666667,0.35039157085449835,protection_focus,T2_SPANNER
19,ST001__ST020,1,ST001,월곶역,20,ST020,시화공업단지[왼쪽부근],9551.0,9.551,2.6636149917137995,0.125880368,0.125880368,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.883103763,PRELIMINARY_90M,0.796912807676262,0.37542963345336516,0.37542963345336516,0.125880368,0.4805172938333333,0.35071478462825717,protection_focus,T2_SPANNER
1237,ST033__ST038,33,ST033,타원산업단지,38,ST038,능곡도서관,11114.0,11.114,3.027519358491037,0.129363807,0.123175519,0.008304536,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.083461432,PRELIMINARY_90M,0.9273258239465999,0.3303034205860258,0.3303034205860258,0.129363807,0.347243572,0.3517791171772239,protection_focus,T2_SPANNER
282,ST006__ST028,6,ST006,시흥시청 본청,28,ST028,매화산업단지,7615.0,7.615,2.0444096007770654,0.182828995,0.182828995,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.397987931,PRELIMINARY_90M,0.6353775552774301,0.4891387712227076,0.4891387712227076,0.182828995,0.39966465516666666,0.35181052251389217,protection_focus,T2_SPANNER
206,ST004__ST051,4,ST004,배곧중심상가,51,ST051,연성중학교,10994.0,10.994,2.7105681041429013,0.100881317,0.092752396,0.015688565,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504463014,PRELIMINARY_90M,0.9173133083020443,0.368926351074365,0.368926351074365,0.100881317,0.4174105023333334,0.3518538481715636,protection_focus,T2_SPANNER
968,ST023__ST034,23,ST023,오이도역,34,ST034,군자디지털과학고등학교,5721.0,5.721,1.6171564960054718,0.243107021,0.243107021,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.702079171,PRELIMINARY_90M,0.4773466833541927,0.6183693430228266,0.6183693430228266,0.243107021,0.2836798618333333,0.35233022789926255,protection_focus,T2_SPANNER
567,ST012__ST040,12,ST012,신천역,40,ST040,갯골생태공원,8610.0,8.61,2.4258672733918405,0.210859569,0.210859569,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.670696384,PRELIMINARY_90M,0.718397997496871,0.4122237069474139,0.4122237069474139,0.210859569,0.27844939733333335,0.3527103496414863,protection_focus,T2_SPANNER
377,ST008__ST028,8,ST008,시흥능곡역,28,ST028,매화산업단지,8534.0,8.534,1.9269660940085112,0.132284324,0.132284324,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.663161369,PRELIMINARY_90M,0.7120567375886525,0.5189504906751011,0.5189504906751011,0.132284324,0.44386022816666665,0.35297511734399567,protection_focus,T2_SPANNER
278,ST006__ST024,6,ST006,시흥시청 본청,24,ST024,목감고등학교,7071.0,7.071,2.1103035645045516,0.118010471,0.118010471,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.228565002,PRELIMINARY_90M,0.5899874843554443,0.4738654745317534,0.4738654745317534,0.118010471,0.7047608336666666,0.35379667860085184,protection_focus,T2_SPANNER
1046,ST025__ST051,25,ST025,목감동행정복지센터,51,ST051,연성중학교,4855.0,4.855,2.2406696427083874,0.255573087,0.248649808,0.132560721,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.153385578,PRELIMINARY_90M,0.40508969545264917,0.44629515254701263,0.44629515254701263,0.255573087,0.525564263,0.35458339492258173,protection_focus,T2_SPANNER
161,ST004__ST006,4,ST004,배곧중심상가,6,ST006,시흥시청 본청,8749.0,8.749,2.781707771521675,0.21992462,0.21992462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.796808136,PRELIMINARY_90M,0.7299958281184814,0.35949139238769534,0.35949139238769534,0.21992462,0.29946802266666667,0.35480538788185056,protection_focus,T2_SPANNER
609,ST013__ST040,13,ST013,삼미시장,40,ST040,갯골생태공원,8751.0,8.751,2.4711492264829102,0.214627747,0.214627747,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.634966669,PRELIMINARY_90M,0.7301627033792241,0.40467001720622947,0.40467001720622947,0.214627747,0.27249444483333335,0.3549210834817792,protection_focus,T2_SPANNER
163,ST004__ST008,4,ST004,배곧중심상가,8,ST008,시흥능곡역,10234.0,10.234,2.6871009164248223,0.177163027,0.177163027,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.605438133,PRELIMINARY_90M,0.8539007092198582,0.37214828586731913,0.37214828586731913,0.177163027,0.2675730221666667,0.35531985154906953,protection_focus,T2_SPANNER
1384,ST041__ST045,41,ST041,연꽃테마파크,45,ST045,시흥중앙도서관,9963.0,9.963,2.7305625680834593,0.0761019,0.0761019,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.84934731,PRELIMINARY_90M,0.8312891113892366,0.36622489874014674,0.36622489874014674,0.0761019,0.641557885,0.3554761898388693,protection_focus,T2_SPANNER
290,ST006__ST036,6,ST006,시흥시청 본청,36,ST036,시흥시립군자도서관,6369.0,6.369,3.006830634630671,0.244304171,0.244304171,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.089108296,PRELIMINARY_90M,0.5314142678347935,0.33257609806241384,0.33257609806241384,0.244304171,0.5148513826666666,0.3555490611763208,protection_focus,T2_SPANNER
269,ST006__ST015,6,ST006,시흥시청 본청,15,ST015,목감택지개발예정지구,6311.0,6.311,2.0188725378469625,0.137175008,0.137175008,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.29974913,PRELIMINARY_90M,0.5265748852732582,0.4953259709334871,0.4953259709334871,0.137175008,0.7166248550000001,0.3556951049446747,protection_focus,T2_SPANNER
1286,ST035__ST046,35,ST035,산들공원,46,ST046,배곧1동행정복지센터,6475.0,6.475,1.6738013716276383,0.235938292,0.235938292,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.610502024,PRELIMINARY_90M,0.5402586566541511,0.5974424546131061,0.5974424546131061,0.235938292,0.268417004,0.35589979612279615,protection_focus,T2_SPANNER
1238,ST033__ST039,33,ST033,타원산업단지,39,ST039,능곡힐스테이트,11212.0,11.212,3.018660011719582,0.135210115,0.110436354,0.024773761,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.078405666,PRELIMINARY_90M,0.935502711722987,0.331272815129104,0.331272815129104,0.135210115,0.34640094433333335,0.356356663763963,protection_focus,T2_SPANNER
829,ST019__ST029,19,ST019,시화병원,29,ST029,관곡공원,9265.0,9.265,2.820027725618513,0.12145997,0.12145997,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.513046847,PRELIMINARY_90M,0.7730496453900709,0.35460644266562,0.35460644266562,0.12145997,0.5855078078333333,0.35635705165285714,protection_focus,T2_SPANNER
717,ST016__ST028,16,ST016,물왕호수,28,ST028,매화산업단지,5396.0,5.396,1.7354982539155246,0.101337798,0.101337798,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.198864531,PRELIMINARY_90M,0.45022945348352106,0.5762034031113897,0.5762034031113897,0.101337798,0.8664774218333333,0.3571169134384127,protection_focus,T2_SPANNER
1272,ST034__ST052,34,ST034,군자디지털과학고등학교,52,ST052,가온그린공원,4271.0,4.271,1.90358243319081,0.218270531,0.218270531,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.023457066,PRELIMINARY_90M,0.3563621193158114,0.5253252932807259,0.5253252932807259,0.218270531,0.6705761776666667,0.3597929100052712,protection_focus,T2_SPANNER
410,ST009__ST015,9,ST009,능곡중앙공원,15,ST015,목감택지개발예정지구,5902.0,5.902,2.0201812566671036,0.180228914,0.180228914,0.099111033,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.891380857,PRELIMINARY_90M,0.49244889445139756,0.49500508763743345,0.49500508763743345,0.180228914,0.6485634761666667,0.36013952046089454,protection_focus,T2_SPANNER
168,ST004__ST013,4,ST004,배곧중심상가,13,ST013,삼미시장,10775.0,10.775,3.530128973927555,0.163406945,0.151516028,0.052506297,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.255483615,PRELIMINARY_90M,0.8990404672507301,0.2832757690684085,0.2832757690684085,0.163406945,0.3759139358333334,0.3603900216854073,protection_focus,T2_SPANNER
1387,ST041__ST048,41,ST041,연꽃테마파크,48,ST048,정왕평생학습관 사거리,9776.0,9.776,2.720411057587995,0.09150236,0.09150236,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.868236792,PRELIMINARY_90M,0.8156862745098039,0.36759150688301956,0.36759150688301956,0.09150236,0.6447061319999999,0.3607330807344137,protection_focus,T2_SPANNER
386,ST008__ST037,8,ST008,시흥능곡역,37,ST037,군자동행정복지센터,4944.0,4.944,3.099278481155629,0.296311656,0.296311656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.296729813,PRELIMINARY_90M,0.4125156445556946,0.32265574264469765,0.32265574264469765,0.296311656,0.5494549688333333,0.3614755636328435,protection_focus,T2_SPANNER
428,ST009__ST033,9,ST009,능곡중앙공원,33,ST033,타원산업단지,10708.0,10.708,3.1601346829823638,0.176932327,0.176932327,0.030730754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.994283261,PRELIMINARY_90M,0.8934501460158532,0.31644220905681597,0.31644220905681597,0.176932327,0.3323805435,0.364479605586693,protection_focus,T2_SPANNER
1133,ST028__ST054,28,ST028,매화산업단지,54,ST054,시흥 프리미엄 아울렛,11372.0,11.372,2.198496646600742,0.134812435,0.134812435,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.586988395,PRELIMINARY_90M,0.9488527325823947,0.4548562771501944,0.4548562771501944,0.134812435,0.26449806583333335,0.3650799154640081,protection_focus,T2_SPANNER
725,ST016__ST036,16,ST016,물왕호수,36,ST036,시흥시립군자도서관,7947.0,7.947,2.8110036953937283,0.162740187,0.162740187,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.965292917,PRELIMINARY_90M,0.6630788485607009,0.35574481870609326,0.35574481870609326,0.162740187,0.6608821528333334,0.3664799089430542,protection_focus,T2_SPANNER
864,ST020__ST029,20,ST020,시화공업단지[왼쪽부근],29,ST029,관곡공원,10424.0,10.424,2.840038246298897,0.118573536,0.118573536,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.256444901,PRELIMINARY_90M,0.8697538589904047,0.35210793421644504,0.35210793421644504,0.118573536,0.5427408168333333,0.36746485245554766,protection_focus,T2_SPANNER
1047,ST025__ST052,25,ST025,목감동행정복지센터,52,ST052,가온그린공원,7345.0,7.345,2.1523239745186866,0.150372603,0.145795802,0.033594487,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.001952969,PRELIMINARY_90M,0.6128493950771798,0.4646140691824171,0.4646140691824171,0.150372603,0.6669921615000001,0.36749711511779853,protection_focus,T2_SPANNER
1189,ST031__ST035,31,ST031,마전저수지,35,ST035,산들공원,5677.0,5.677,2.1062720508959734,0.183933821,0.183933821,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.387855812,PRELIMINARY_90M,0.47367542761785564,0.4747724775508541,0.4747724775508541,0.183933821,0.731309302,0.36761426295619926,protection_focus,T2_SPANNER
457,ST010__ST017,10,ST010,은계호수공원,17,ST017,장곡동,9371.0,9.371,2.3066653175877168,0.196613464,0.196613464,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.921374112,PRELIMINARY_90M,0.7818940342094285,0.433526265113219,0.433526265113219,0.196613464,0.3202290186666667,0.36774883140886855,protection_focus,T2_SPANNER
1117,ST028__ST038,28,ST028,매화산업단지,38,ST038,능곡도서관,8729.0,8.729,1.9933415681901132,0.186772272,0.178897513,0.01056774,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.140300825,PRELIMINARY_90M,0.7283270755110555,0.5016701683033511,0.5016701683033511,0.186772272,0.3567168041666667,0.36780959697271376,protection_focus,T2_SPANNER
1445,ST046__ST051,46,ST046,배곧1동행정복지센터,51,ST051,연성중학교,11280.0,11.28,2.7426133343782095,0.126763303,0.118839831,0.015292056,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.482269419,PRELIMINARY_90M,0.9411764705882353,0.36461574348274456,0.36461574348274456,0.126763303,0.41371156983333335,0.3683660426150588,protection_focus,T2_SPANNER
193,ST004__ST038,4,ST004,배곧중심상가,38,ST038,능곡도서관,10482.0,10.482,2.684005602757446,0.19198165,0.185424387,0.008799693,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.668994461,PRELIMINARY_90M,0.87459324155194,0.3725774636880928,0.3725774636880928,0.19198165,0.2781657435,0.3685209543886019,protection_focus,T2_SPANNER
1118,ST028__ST039,28,ST028,매화산업단지,39,ST039,능곡힐스테이트,8827.0,8.827,1.9934144520107262,0.193566014,0.162114654,0.03145136,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.133727733,PRELIMINARY_90M,0.7365039632874426,0.5016518260873024,0.5016518260873024,0.193566014,0.3556212888333334,0.3726747668955838,protection_focus,T2_SPANNER
1003,ST024__ST038,24,ST024,목감고등학교,38,ST038,능곡도서관,7850.0,7.85,2.146106578757132,0.134809985,0.126052119,0.011752849,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.175710595,PRELIMINARY_90M,0.6549853984146851,0.46596008320291665,0.46596008320291665,0.134809985,0.6959517658333333,0.3726888495383745,protection_focus,T2_SPANNER
194,ST004__ST039,4,ST004,배곧중심상가,39,ST039,능곡힐스테이트,10580.0,10.58,2.6777596266461616,0.197601569,0.171364162,0.026237407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.667718253,PRELIMINARY_90M,0.8827701293283271,0.3734465147838827,0.3734465147838827,0.197601569,0.27795304216666666,0.3730647439082478,protection_focus,T2_SPANNER
636,ST014__ST026,14,ST014,시흥대야역,26,ST026,은계파크자이,2742.0,2.742,2.689120979304191,0.480816193,0.434350308,0.046465885,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.352474425,PRELIMINARY_90M,0.22878598247809762,0.3718687287392885,0.3718687287392885,0.480816193,0.22541240416666666,0.3757574629315128,protection_focus,T2_SPANNER
317,ST007__ST015,7,ST007,장현지구,15,ST015,목감택지개발예정지구,6924.0,6.924,1.8405394230049963,0.163528348,0.163528348,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.976463762,PRELIMINARY_90M,0.5777221526908636,0.5433189789367991,0.5433189789367991,0.163528348,0.6627439603333333,0.3782180454286926,protection_focus,T2_SPANNER
420,ST009__ST025,9,ST009,능곡중앙공원,25,ST025,목감동행정복지센터,6963.0,6.963,2.1349319188717595,0.217188943,0.140523126,0.151111218,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.335237025,PRELIMINARY_90M,0.5809762202753442,0.4683990113035861,0.4683990113035861,0.217188943,0.5558728375,0.37843049287560676,protection_focus,T2_SPANNER
970,ST023__ST036,23,ST023,오이도역,36,ST036,시흥시립군자도서관,5986.0,5.986,1.6736800636760731,0.276782237,0.276782237,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.065866617,PRELIMINARY_90M,0.4994576554025866,0.5974857571067667,0.5974857571067667,0.276782237,0.3443111028333334,0.3795521785715323,protection_focus,T2_SPANNER
1472,ST050__ST052,50,ST050,시흥한라3차아파트,52,ST052,가온그린공원,8779.0,8.779,3.3218078771929007,0.282979932,0.282979932,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.858796601,PRELIMINARY_90M,0.7324989570296203,0.30104089007250223,0.30104089007250223,0.282979932,0.3097994335,0.37961580594179933,protection_focus,T2_SPANNER
650,ST014__ST040,14,ST014,시흥대야역,40,ST040,갯골생태공원,11018.0,11.018,2.227076316300076,0.137706878,0.116319751,0.021387128,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.417277935,PRELIMINARY_90M,0.9193158114309553,0.4490191883775841,0.4490191883775841,0.137706878,0.40287965583333335,0.38050142791782865,protection_focus,T2_SPANNER
688,ST015__ST038,15,ST015,목감택지개발예정지구,38,ST038,능곡도서관,7216.0,7.216,2.1624082596758836,0.186713321,0.17718156,0.012791398,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.897964235,PRELIMINARY_90M,0.6020859407592825,0.46244736419471816,0.46244736419471816,0.186713321,0.6496607058333334,0.38059005915606425,protection_focus,T2_SPANNER
1016,ST024__ST051,24,ST024,목감고등학교,51,ST051,연성중학교,5421.0,5.421,2.131002869348733,0.286117824,0.286117824,0.073213062,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.183231796,PRELIMINARY_90M,0.4523153942428035,0.46926262483429465,0.46926262483429465,0.286117824,0.5305386326666667,0.38349217947370495,protection_focus,T2_SPANNER
1311,ST036__ST052,36,ST036,시흥시립군자도서관,52,ST052,가온그린공원,4453.0,4.453,1.9583068090046363,0.250288969,0.250288969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.346934905,PRELIMINARY_90M,0.37154776804338757,0.5106452142237496,0.5106452142237496,0.250288969,0.7244891508333334,0.3847241928672399,protection_focus,T2_SPANNER
1025,ST025__ST030,25,ST025,목감동행정복지센터,30,ST030,장곡도서관,7865.0,7.865,2.142262429308918,0.174574372,0.170299885,0.03137545,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.847306972,PRELIMINARY_90M,0.6562369628702545,0.46679621801638677,0.46679621801638677,0.174574372,0.6412178286666667,0.3847366855765089,protection_focus,T2_SPANNER
1180,ST030__ST050,30,ST030,장곡도서관,50,ST050,시흥한라3차아파트,8490.0,8.49,3.1450030516165666,0.293887363,0.293887363,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.953099272,PRELIMINARY_90M,0.7083854818523154,0.31796471532388143,0.31796471532388143,0.293887363,0.32551654533333335,0.3851429669690453,protection_focus,T2_SPANNER
1165,ST030__ST035,30,ST030,장곡도서관,35,ST035,산들공원,4843.0,4.843,1.9175399088012453,0.262734007,0.262734007,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.856525194,PRELIMINARY_90M,0.4040884438881936,0.5215015319421187,0.5215015319421187,0.262734007,0.642754199,0.38682305191895655,protection_focus,T2_SPANNER
751,ST017__ST024,17,ST017,장곡동,24,ST024,목감고등학교,7967.0,7.967,2.038940641713902,0.184483721,0.184483721,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.60318661,PRELIMINARY_90M,0.6647476011681268,0.49045076621721334,0.49045076621721334,0.184483721,0.6005311016666667,0.38883866091620733,protection_focus,T2_SPANNER
291,ST006__ST037,6,ST006,시흥시청 본청,37,ST037,군자동행정복지센터,6845.0,6.845,2.8673370714628095,0.296832124,0.296832124,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.957161605,PRELIMINARY_90M,0.571130579891531,0.34875564856064756,0.34875564856064756,0.296832124,0.4928602675,0.38888456538740335,protection_focus,T2_SPANNER
171,ST004__ST016,4,ST004,배곧중심상가,16,ST016,물왕호수,11715.0,11.715,2.5514715857665906,0.129045792,0.129045792,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.815872271,PRELIMINARY_90M,0.9774718397997497,0.39193068250436724,0.39193068250436724,0.129045792,0.46931204516666664,0.389203673110605,protection_focus,T2_SPANNER
164,ST004__ST009,4,ST004,배곧중심상가,9,ST009,능곡중앙공원,10882.0,10.882,2.6590371924450777,0.221476926,0.21054643,0.054846529,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.674284134,PRELIMINARY_90M,0.907968293700459,0.37607597322866515,0.37607597322866515,0.221476926,0.27904735566666666,0.3906006210743916,protection_focus,T2_SPANNER
13,ST001__ST014,1,ST001,월곶역,14,ST014,시흥대야역,10345.0,10.345,3.077670885016786,0.204886147,0.155571656,0.121201371,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.733430341,PRELIMINARY_90M,0.8631622861910722,0.32492103196230676,0.32492103196230676,0.204886147,0.4555717235,0.39214944405756047,protection_focus,T2_SPANNER
